timestamp,temperature_c,fuel_mass_kg,tank_diameter_m,wall_thickness_m,wind_speed_ms,time_to_failure_min
2026-09-01 12:45:00,53.75664116805573,10289.371340272119,15.0,0.015,9.693925742600939,199.50031755895844
2026-09-01 13:00:00,61.97494707820945,14390.676985128961,15.0,0.015,3.315490803265515,126.58109786846533
2026-09-01 13:15:00,59.74136752138244,12987.832357736654,15.0,0.015,18.913962940005646,175.30489409682582
2026-09-01 13:30:00,44.89499894055426,14979.341105333375,15.0,0.015,16.99950742961324,289.730802570379
2026-09-01 13:45:00,61.093711751155844,8507.118154517102,15.0,0.015,13.380446746582166,180.30553876308448
2026-09-01 14:00:00,19.424625102595975,12671.88288931127,15.0,0.015,9.245911220012143,382.4503532705345
2026-09-01 14:15:00,24.79914312095726,9019.309136092423,15.0,0.015,8.235310831690171,380.1217492058244
2026-09-01 14:30:00,17.261364445526905,9798.756203039087,15.0,0.015,13.019469343019082,434.64170033025056
2026-09-01 14:45:00,31.266516538163216,11275.054632183701,15.0,0.015,10.908637388138109,316.99422621600763
2026-09-01 15:00:00,34.4338644844741,13736.771141863388,15.0,0.015,1.2454621176377123,308.16940198475373
2026-09-01 15:15:00,28.567451588694794,14840.834691992952,15.0,0.015,10.250052975406634,372.1643751948328
2026-09-01 15:30:00,56.436875457596464,12682.73413864518,15.0,0.015,16.12807234465679,176.7967198500686
2026-09-01 15:45:00,32.83766633467947,9177.667821673338,15.0,0.015,9.18479755193916,307.5810547805875
2026-09-01 16:00:00,29.046725484369038,9213.570022770702,15.0,0.015,1.0391315510853683,343.06283219860904
2026-09-01 16:15:00,42.13480415791243,12375.823015888915,15.0,0.015,15.725563987680662,282.7147326902715
2026-09-01 16:30:00,22.046211248738132,7387.771457683024,15.0,0.015,4.027275642719488,384.049427921603
2026-09-01 16:45:00,55.109849037701984,6104.741131313946,15.0,0.015,5.1724166977607755,184.79457741531712
2026-09-01 17:00:00,18.72753218398854,8546.221576407766,15.0,0.015,3.294127068645918,400.0834998472827
2026-09-01 17:15:00,64.34434683002587,7872.3899165408175,15.0,0.015,6.60430129742995,107.24543969003844
2026-09-01 17:30:00,53.61223846483287,7963.081204559901,15.0,0.015,15.1350301137727,224.3063950378699
2026-09-01 17:45:00,24.93578407670862,7336.077510499099,15.0,0.015,10.387717190078746,388.70457980632233
2026-09-01 18:00:00,15.27610585618012,5420.931896363619,15.0,0.015,4.097625483014252,413.0977546679274
2026-09-01 18:15:00,55.77307142274171,5178.739347334138,15.0,0.015,17.556601563040818,199.82262034242345
2026-09-01 18:30:00,50.34286719238086,14877.223897360316,15.0,0.015,17.591637099030585,210.15945850544017
2026-09-01 18:45:00,51.45035840204937,9277.731337358622,15.0,0.015,17.41156850092014,233.8348079298116
2026-09-01 19:00:00,53.56351733429729,8843.266471596817,15.0,0.015,4.775924227630785,196.75160607518998
2026-09-01 19:15:00,18.70223258670452,11796.472826930698,15.0,0.015,9.024786883619761,404.90331299202273
2026-09-01 19:30:00,32.923286427213625,7182.538878650642,15.0,0.015,19.699793122817503,358.72516808041075
2026-09-01 19:45:00,20.793452976256486,14499.611839502253,15.0,0.015,15.440249526199807,401.1086227301616
2026-09-01 20:00:00,58.155171293779674,12863.45014415552,15.0,0.015,0.5433484245111964,160.62475797474838
2026-09-01 20:15:00,46.1649063413779,5894.1100231225955,15.0,0.015,1.304091825209841,210.32378052177054
2026-09-01 20:30:00,31.54490124263246,9175.807757849285,15.0,0.015,9.278627536246656,328.934565353585
2026-09-01 20:45:00,18.177917514301182,13791.183075621648,15.0,0.015,18.184404117231203,424.6859892801128
2026-09-01 21:00:00,30.549116085783112,14447.320222914102,15.0,0.015,10.774035959054284,341.632994234024
2026-09-01 21:15:00,31.259166101337353,9674.015112498697,15.0,0.015,9.956250160685805,326.8145997808471
2026-09-01 21:30:00,51.480308916903205,11134.113892107078,15.0,0.015,2.1094739991326117,193.36500556177097
2026-09-01 21:45:00,46.87787356776066,6670.339460920753,15.0,0.015,13.135602094485881,257.39467035403044
2026-09-01 22:00:00,59.36063712881633,14911.686261369765,15.0,0.015,16.44206321200451,170.1688400925378
2026-09-01 22:15:00,38.610746258097464,7316.717013834434,15.0,0.015,7.608400150151247,259.4536662406375
2026-09-01 22:30:00,20.979712296915086,14427.317741351257,15.0,0.015,15.51223701850655,431.3899588186039
2026-09-01 22:45:00,50.66223936114975,11496.466489923685,15.0,0.015,19.289533078016234,255.32744116949124
2026-09-01 23:00:00,53.03925243084487,11077.367948788591,15.0,0.015,4.075329182553782,170.5312033534541
2026-09-01 23:15:00,43.063859878474815,10126.885110165087,15.0,0.015,10.466592623894826,272.8956430556187
2026-09-01 23:30:00,53.54835899772805,7306.698117177587,15.0,0.015,5.742759161691511,182.6507427787446
2026-09-01 23:45:00,39.689779818219534,6765.2803200550825,15.0,0.015,15.857088380676787,297.52780608200226
2026-09-02 00:00:00,41.1366414690997,7204.862090701754,15.0,0.015,11.55186731762315,280.6972477558505
2026-09-02 00:15:00,36.37705091792748,6864.382621442545,15.0,0.015,12.691648351006075,303.60487418970246
2026-09-02 00:30:00,16.27095633720476,12795.844735667533,15.0,0.015,15.958283192317882,422.53434337761126
2026-09-02 00:45:00,20.39457134966522,8501.2525916673,15.0,0.015,7.919409453249098,383.113275023763
2026-09-02 01:00:00,16.57145928433671,5578.426765633963,15.0,0.015,18.301801368140865,423.4319682980428
2026-09-02 01:15:00,46.82052056318902,14691.026301408114,15.0,0.015,10.6605773449228,227.92069818725477
2026-09-02 01:30:00,30.717799053816336,13837.858849634256,15.0,0.015,3.15909645670696,321.0037242397756
2026-09-02 01:45:00,40.42853455823514,14277.52283195213,15.0,0.015,13.91798236337605,274.5283575406799
2026-09-02 02:00:00,60.37832369630465,14949.078226464353,15.0,0.015,15.865227008765089,179.6912928253916
2026-09-02 02:15:00,27.464611457443745,6738.952492194873,15.0,0.015,6.335233541350533,370.1914906680775
2026-09-02 02:30:00,35.519146151781484,8962.420189026587,15.0,0.015,17.14358513997506,312.47149474871054
2026-09-02 02:45:00,52.77755692715243,12582.384757040913,15.0,0.015,18.122865095315326,223.1714561357467
2026-09-02 03:00:00,26.43990827458112,11960.206180537924,15.0,0.015,5.538089747556178,359.9320065021696
2026-09-02 03:15:00,18.84899549143965,6538.959063398551,15.0,0.015,19.67042945430444,433.3269200237601
2026-09-02 03:30:00,29.487572645688402,13158.331249906178,15.0,0.015,2.8142305609751683,329.84235426656124
2026-09-02 03:45:00,23.061064362700222,7244.405718366606,15.0,0.015,4.0403133680498,380.8544768352941
2026-09-02 04:00:00,61.484882617128655,7238.176148226231,15.0,0.015,3.6844967847605226,145.69343215695898
2026-09-02 04:15:00,55.40601897822085,10369.744228934136,15.0,0.015,17.87979420015741,184.75853819608025
2026-09-02 04:30:00,46.67018782552117,10929.399348417031,15.0,0.015,13.085851046499236,259.1879161057106
2026-09-02 04:45:00,58.57302950938588,10800.862078378112,15.0,0.015,3.0420856644454575,167.95535683157675
2026-09-02 05:00:00,55.18360384495573,5914.868373977549,15.0,0.015,8.80646836736698,175.06202210232084
2026-09-02 05:15:00,24.328502944301793,13774.608626303803,15.0,0.015,12.30596050139604,379.20997086869534
2026-09-02 05:30:00,59.627949924498886,7656.000425887061,15.0,0.015,1.6692816997876658,155.82079874474806
2026-09-02 05:45:00,41.96711209578254,6295.1492128280415,15.0,0.015,17.648327368146774,280.35427486790786
2026-09-02 06:00:00,55.372007758203125,13887.480798689772,15.0,0.015,16.072070708830704,216.00676558493285
2026-09-02 06:15:00,59.80456499617466,14556.514982297535,15.0,0.015,10.104135471532764,196.838968385308
2026-09-02 06:30:00,30.900173748593193,13621.276172654507,15.0,0.015,19.342532305183408,341.49423162928287
2026-09-02 06:45:00,20.502596226383837,13095.160747248781,15.0,0.015,8.355219585501994,372.9791927653944
2026-09-02 07:00:00,26.396758127097083,11552.419806390219,15.0,0.015,19.682206380729955,385.5411429329505
2026-09-02 07:15:00,36.355389431312815,10508.573706091393,15.0,0.015,13.35839997607254,319.40790094116034
2026-09-02 07:30:00,55.90073829612466,5869.867599114102,15.0,0.015,12.693425465078828,186.51942554573816
2026-09-02 07:45:00,58.036529162817175,9084.532130706986,15.0,0.015,3.3190979059157,180.21793078474386
2026-09-02 08:00:00,15.347606526559535,8726.88517012314,15.0,0.015,17.63855516609288,423.1123841769798
2026-09-02 08:15:00,40.537365128878285,7597.537837603262,15.0,0.015,8.549793758412303,284.2691760890291
2026-09-02 08:30:00,35.87055015743895,12234.20113688585,15.0,0.015,3.244668115649587,282.17812297528206
2026-09-02 08:45:00,26.105390523536514,9958.757350787708,15.0,0.015,0.2521503995151808,369.66262625092077
2026-09-02 09:00:00,20.99326836668414,5810.462159076479,15.0,0.015,11.19511367276765,426.31834744295224
2026-09-02 09:15:00,31.8807585701814,7201.832019498113,15.0,0.015,10.547992442453527,318.31158464706846
2026-09-02 09:30:00,62.14548519562596,11832.58763659596,15.0,0.015,14.387072447383172,147.65787668238187
2026-09-02 09:45:00,31.160146601037763,5761.308594903002,15.0,0.015,17.805161060356042,361.54326081918254
2026-09-02 10:00:00,40.939531087168305,13512.069140487687,15.0,0.015,1.5881316928605904,251.73211711586862
2026-09-02 10:15:00,50.15094794475889,9951.465270139743,15.0,0.015,14.629929806807247,227.67300367607754
2026-09-02 10:30:00,33.1814801189647,9805.86577326648,15.0,0.015,3.7482388819516443,308.78842335825124
2026-09-02 10:45:00,63.589104136048036,10924.077846595177,15.0,0.015,17.163541063143278,123.99735996703347
2026-09-02 11:00:00,63.122364747105564,13246.809659251492,15.0,0.015,16.38127027723312,153.8207858804193
2026-09-02 11:15:00,27.58911479126821,8478.092079021932,15.0,0.015,10.815875099710887,345.7511448408499
2026-09-02 11:30:00,39.86242529461927,11780.161525590636,15.0,0.015,14.20485597246623,281.83831784122026
2026-09-02 11:45:00,30.043915490838483,10657.31963995791,15.0,0.015,6.287002263674967,353.9649916343513
2026-09-02 12:00:00,29.24202471887338,7670.282701694214,15.0,0.015,9.423357978656293,324.5469642298835
2026-09-02 12:15:00,16.84434736772664,13786.29986355158,15.0,0.015,16.432737954209433,443.9974695032787
2026-09-02 12:30:00,45.47821669899484,12974.26021606928,15.0,0.015,9.185303943464278,241.3168637379824
2026-09-02 12:45:00,40.13395116144308,11584.518346584255,15.0,0.015,7.155965306508836,269.3118211169217
2026-09-02 13:00:00,17.573937562499466,13505.81729094242,15.0,0.015,9.884248945005998,426.18045095579083
2026-09-02 13:15:00,28.93232321183057,13672.942009598024,15.0,0.015,16.56498504874437,364.63680024503867
2026-09-02 13:30:00,60.41329429833269,12083.629767150349,15.0,0.015,6.704160947417455,159.48775106313175
2026-09-02 13:45:00,26.97809453334862,13370.13328363672,15.0,0.015,3.475231862714876,359.604666433331
2026-09-02 14:00:00,22.244743604561155,11974.714616692836,15.0,0.015,14.240280406615614,390.0424734381145
2026-09-02 14:15:00,39.472638013878154,11801.407717603004,15.0,0.015,16.519564254161637,287.01974940743816
2026-09-02 14:30:00,64.28252270553003,11186.113782151842,15.0,0.015,2.0127495704706666,102.0531050093942
2026-09-02 14:45:00,27.10276357557502,12527.166395576412,15.0,0.015,4.7974822551188945,334.5972251071033
2026-09-02 15:00:00,48.606777370293926,6586.051052930738,15.0,0.015,2.839439795219878,258.27463174830706
2026-09-02 15:15:00,53.08098076643588,13808.707591989285,15.0,0.015,6.9588282316433325,214.10196557572323
2026-09-02 15:30:00,26.881877199619986,13718.43527745232,15.0,0.015,9.007019578108252,336.4566604653763
2026-09-02 15:45:00,51.41081743059298,5292.472830345591,15.0,0.015,14.976526739266129,201.65127954382083
2026-09-02 16:00:00,33.389156635962664,13258.167505647627,15.0,0.015,13.022951697633482,332.9389545052683
2026-09-02 16:15:00,46.61529152967897,6288.698674734452,15.0,0.015,12.418571349568623,253.35436548173297
2026-09-02 16:30:00,46.67648553804473,8351.188542591419,15.0,0.015,7.047498932193088,242.2693421658783
2026-09-02 16:45:00,41.788734203737924,12435.082562916079,15.0,0.015,16.8289510616952,279.10115999765736
2026-09-02 17:00:00,19.514488502720415,6607.598960483082,15.0,0.015,9.42574334796329,399.8827417795606
2026-09-02 17:15:00,56.7651247794619,13179.670241190623,15.0,0.015,19.58209876030309,203.49164170622515
2026-09-02 17:30:00,31.03900324858679,13321.341779577418,15.0,0.015,12.682842765914737,340.4200611347087
2026-09-02 17:45:00,24.325925519992712,10074.677337608362,15.0,0.015,2.5252948312900547,325.80553095141084
2026-09-02 18:00:00,17.038757077738197,5063.858717168336,15.0,0.015,13.523551241508681,421.36756555796023
2026-09-02 18:15:00,44.544647159412094,7870.381331749128,15.0,0.015,6.50208030863398,232.96518114689067
2026-09-02 18:30:00,48.87821809211412,11169.269183757422,15.0,0.015,13.726543933721949,236.8119505983869
2026-09-02 18:45:00,15.829391446392808,14811.861780274236,15.0,0.015,1.3928229632481148,452.5881822871905
2026-09-02 19:00:00,40.60465291496405,11318.135270166684,15.0,0.015,3.4976287435191877,268.87956497936864
2026-09-02 19:15:00,26.324788759896897,7598.035810641598,15.0,0.015,17.114745178115726,371.5778125042641
2026-09-02 19:30:00,47.25863952047249,11340.057030996113,15.0,0.015,4.543591140470298,239.36236768776442
2026-09-02 19:45:00,23.718321450249572,10399.853797158554,15.0,0.015,16.7408225048588,398.41203461635837
2026-09-02 20:00:00,49.546886905123294,12798.453951511436,15.0,0.015,5.585521769088208,220.19113946421427
2026-09-02 20:15:00,34.33676731502687,6069.806388269584,15.0,0.015,12.857638201174153,328.7974314104221
2026-09-02 20:30:00,61.836499436836725,12610.27902502028,15.0,0.015,13.883011470196621,187.59517979181604
2026-09-02 20:45:00,21.876047207299663,10412.665786761103,15.0,0.015,10.253095062901059,372.28658035211544
2026-09-02 21:00:00,32.05331755251292,14629.920038589946,15.0,0.015,6.106213533934626,326.99700290496355
2026-09-02 21:15:00,20.673676062029454,8418.721660386862,15.0,0.015,4.252887527421922,370.5680017329441
2026-09-02 21:30:00,61.23468091392814,11326.218931339481,15.0,0.015,0.6637870912485244,142.25217839406196
2026-09-02 21:45:00,58.86696766904905,14320.281055100175,15.0,0.015,6.078928024814476,145.1757523630432
2026-09-02 22:00:00,27.89708138575778,6025.097279906793,15.0,0.015,13.06325581062566,352.4835211026284
2026-09-02 22:15:00,47.999202301708955,14372.284872364511,15.0,0.015,18.766096368969652,245.11063021411698
2026-09-02 22:30:00,55.86111001006079,11878.857223008134,15.0,0.015,17.42408964526104,214.31877002032797
2026-09-02 22:45:00,42.760040579973115,5678.370591051719,15.0,0.015,15.321295530706053,287.8591642407097
2026-09-02 23:00:00,41.48252891780032,8009.635669468163,15.0,0.015,15.768946865065974,263.95695957663423
2026-09-02 23:15:00,27.092614545022585,12081.720886452815,15.0,0.015,13.299698069519906,364.867720533902
2026-09-02 23:30:00,19.65513839029496,5673.506014687717,15.0,0.015,5.20573715132006,381.83694613963274
2026-09-02 23:45:00,59.860787897666334,10821.704601762733,15.0,0.015,18.143900614116596,158.2455001821052
2026-09-03 00:00:00,60.02090285816652,8458.830569529568,15.0,0.015,13.414646238116681,163.4486195708687
2026-09-03 00:15:00,46.65507286366339,11209.155177674771,15.0,0.015,11.2088126196088,237.8599462304
2026-09-03 00:30:00,31.951489552435035,5457.420338125128,15.0,0.015,2.2197893842696215,349.13138874911186
2026-09-03 00:45:00,32.46047873063304,13715.368061523763,15.0,0.015,8.941110876128509,329.6137467488692
2026-09-03 01:00:00,51.297783943511966,14734.88969177397,15.0,0.015,9.207165424038525,189.9633646756917
2026-09-03 01:15:00,59.85551299762886,14688.778552856915,15.0,0.015,17.291272190453398,166.97785633256953
2026-09-03 01:30:00,59.354321213255865,12496.518317429247,15.0,0.015,10.932964403755769,181.06075095941733
2026-09-03 01:45:00,53.99377729288119,6300.86240130632,15.0,0.015,7.608010979408193,222.5799997945781
2026-09-03 02:00:00,47.10158230771439,12582.631959290225,15.0,0.015,19.536006570213186,232.67276961057064
2026-09-03 02:15:00,19.20699824975244,5245.869164588015,15.0,0.015,2.2144118665263135,360.9879684574523
2026-09-03 02:30:00,23.081435704730687,5221.235515289973,15.0,0.015,8.450968566238892,406.4778005346704
2026-09-03 02:45:00,59.927709426353964,8236.102191495413,15.0,0.015,0.8404935034281058,147.958943109296
2026-09-03 03:00:00,45.321452982979494,9886.431904046658,15.0,0.015,14.798082415338607,244.64305595465476
2026-09-03 03:15:00,15.459852580831482,12704.074178077932,15.0,0.015,18.361531043983014,451.98338289481364
2026-09-03 03:30:00,20.073577143301605,11832.953766065053,15.0,0.015,5.600746591009789,351.2238142369568
2026-09-03 03:45:00,48.17508845540279,9459.027063767484,15.0,0.015,17.166833535982416,245.3337689385055
2026-09-03 04:00:00,15.253079192310935,7736.266662816659,15.0,0.015,5.844364609237955,425.08757165725655
2026-09-03 04:15:00,23.04040257087493,14971.245001577112,15.0,0.015,18.215403232878305,412.0524431335745
2026-09-03 04:30:00,42.436689468329305,9261.813022359729,15.0,0.015,15.079238071935679,260.32990004950744
2026-09-03 04:45:00,49.59475988463466,9513.870243296755,15.0,0.015,16.09813553682877,235.9130191869
2026-09-03 05:00:00,47.59806297513003,6636.238211916692,15.0,0.015,0.36013111200909,201.2505149823442
2026-09-03 05:15:00,26.213465473027988,12948.095487499293,15.0,0.015,19.25620714148052,385.0623777799079
2026-09-03 05:30:00,50.6089610673768,11936.822257814885,15.0,0.015,14.533419841406465,211.9828784431068
2026-09-03 05:45:00,26.862454374840006,7207.696127887604,15.0,0.015,6.095021907722666,344.893804979002
2026-09-03 06:00:00,31.269984907963387,5823.810456158427,15.0,0.015,16.58789329717694,330.6186462247202
2026-09-03 06:15:00,52.32457025590121,11804.99302074713,15.0,0.015,5.630423968298599,207.08047002854485
2026-09-03 06:30:00,47.48164495236073,11545.112142811351,15.0,0.015,17.455076791322558,262.8970506183307
2026-09-03 06:45:00,57.4611705247089,7732.595269982094,15.0,0.015,2.2516078082387403,156.21688391886292
2026-09-03 07:00:00,47.88064461501717,14508.635622504104,15.0,0.015,14.073719549215916,241.43714133272925
2026-09-03 07:15:00,43.41543016677358,6510.578917809003,15.0,0.015,10.813969532898206,239.40648684565173
2026-09-03 07:30:00,19.683738391404624,9323.34801042602,15.0,0.015,1.9306894039088163,381.2637987392881
2026-09-03 07:45:00,33.38579015297168,14436.15920167599,15.0,0.015,4.83787656517678,308.6079429568973
2026-09-03 08:00:00,28.260118384086272,9197.273169261223,15.0,0.015,0.2480807255462958,370.24734751202453
2026-09-03 08:15:00,27.199482168954177,11385.259476640855,15.0,0.015,9.375359309290117,338.8743202182427
2026-09-03 08:30:00,63.65052773762228,8975.943979627942,15.0,0.015,6.0253052152000075,152.11010258595292
2026-09-03 08:45:00,34.65488623333802,7742.1520234867,15.0,0.015,11.967149685955176,330.95786357386936
2026-09-03 09:00:00,59.602327758855665,14839.776479598282,15.0,0.015,5.944756154172344,158.48509182256274
2026-09-03 09:15:00,46.556931299863145,9093.34006315043,15.0,0.015,5.998382230139693,259.03448392402754
2026-09-03 09:30:00,54.74056517708242,13940.992036791344,15.0,0.015,14.863863974632068,206.86591897587255
2026-09-03 09:45:00,40.1318546552596,7299.5460589108625,15.0,0.015,0.962856719567069,266.9719734425954
2026-09-03 10:00:00,43.845194231317954,7131.047040250833,15.0,0.015,18.057899903839743,272.24782462450855
2026-09-03 10:15:00,39.625884690943195,5311.340828845114,15.0,0.015,17.04527748782363,314.6887800662675
2026-09-03 10:30:00,24.762149389902227,11516.66825375885,15.0,0.015,13.35609366452813,394.5863294968061
2026-09-03 10:45:00,51.12260576307526,8685.263437237612,15.0,0.015,11.864431402147686,207.6080689134006
2026-09-03 11:00:00,29.03861812204279,13643.58249839637,15.0,0.015,17.846049962793046,341.67168327434786
2026-09-03 11:15:00,16.21579832157269,9732.099066915573,15.0,0.015,3.706603590574289,407.07370769077755
2026-09-03 11:30:00,47.27361479535839,14681.934279147217,15.0,0.015,1.5793832438165722,207.5164992495181
2026-09-03 11:45:00,23.855533970352447,6855.255157031212,15.0,0.015,4.790203398190762,365.4943343550365
2026-09-03 12:00:00,62.02292921764572,13686.231679556107,15.0,0.015,15.891565574003806,178.2071278623954
2026-09-03 12:15:00,62.696428850129365,12765.968527917417,15.0,0.015,0.6934053345296665,118.34871274198129
2026-09-03 12:30:00,60.743219511022424,12709.21844644052,15.0,0.015,11.656136701669793,158.21060561753143
2026-09-03 12:45:00,33.50793501277222,13447.832281168876,15.0,0.015,19.908750323826197,339.6402315931451
2026-09-03 13:00:00,15.772830826443371,12610.239909429989,15.0,0.015,17.113921876750787,452.31732202792057
2026-09-03 13:15:00,61.415928129386266,11262.203216314154,15.0,0.015,10.428913780871788,118.6589187756569
2026-09-03 13:30:00,36.409207415865716,6312.448776823876,15.0,0.015,1.2728181857328469,274.989887454792
2026-09-03 13:45:00,63.33274095218348,5325.261794912519,15.0,0.015,16.627470287714196,156.42775024651965
2026-09-03 14:00:00,63.18099885446264,14208.478478156869,15.0,0.015,11.97957016354421,162.87433154671547
2026-09-03 14:15:00,57.650472773368,11166.503145207382,15.0,0.015,2.2986599411913367,151.31594652958157
2026-09-03 14:30:00,29.722444603479282,12965.372909761763,15.0,0.015,1.877145696467124,297.27133318143046
2026-09-03 14:45:00,34.25488643009626,9815.2235151255,15.0,0.015,18.19253638873185,340.15142588637815
2026-09-03 15:00:00,57.556833575842845,6173.081889623945,15.0,0.015,13.384005258761569,171.89657323008166
2026-09-03 15:15:00,30.846100257813884,6251.857922025504,15.0,0.015,16.58573598633511,330.24987053943147
2026-09-03 15:30:00,23.474637334304624,11855.652872289713,15.0,0.015,17.579578005645345,384.94615115976455
2026-09-03 15:45:00,42.840063122917506,9303.058948994627,15.0,0.015,11.435447040966444,263.0626349795901
2026-09-03 16:00:00,61.80773870803905,7005.247267003368,15.0,0.015,10.348927035100825,140.78025185389419
2026-09-03 16:15:00,49.80148983374865,9915.945467414369,15.0,0.015,8.608548206419805,185.32466655386168
2026-09-03 16:30:00,43.50305850446825,5642.0893707513405,15.0,0.015,6.338931755822386,265.11550543814224
2026-09-03 16:45:00,19.858824688538427,10819.714019143987,15.0,0.015,8.691919217174235,417.35401592229874
2026-09-03 17:00:00,45.750361334958484,7689.934044350977,15.0,0.015,15.477593114603128,266.225848089548
